sentiment_label,sentiment_score,sentiment_polarity,fatigue_total,fatigue_word_density,fatigue_physical,fatigue_mental,fatigue_schedule,fatigue_injury,fatigue_motivation,avg_sentence_len,type_token_ratio,first_person_rate,negation_rate,word_count,llm_fatigue_label,llm_fatigue_confidence,llm_reason,nlp_processed
POSITIVE,0.9951151460409164,0.9951,3,0.1912,1,0,0,0,2,14.41,0.2596,0.0707,0.0051,1556,,,,1
POSITIVE,0.9866155236959457,0.9866,0,0.0,0,0,0,0,0,12.94,0.2827,0.0773,0.0027,1475,,,,1
POSITIVE,0.5924991220235825,0.5925,0,0.0,0,0,0,0,0,11.39,0.2962,0.0878,0.0101,1185,,,,1
POSITIVE,0.5925340205430984,0.5925,0,0.0,0,0,0,0,0,11.39,0.2962,0.0878,0.0101,1185,,,,1
POSITIVE,0.806221067905426,0.8062,4,0.5155,2,1,1,0,0,9.46,0.3567,0.0753,0.0053,757,,,,1
POSITIVE,0.9982365965843201,0.9982,7,0.0935,0,0,2,3,2,13.72,0.1481,0.0544,0.0124,7395,,,,1
POSITIVE,0.5075148642063141,0.5075,0,0.0,0,0,0,0,0,12.77,0.2737,0.0808,0.0041,1213,,,,1
POSITIVE,0.9992844462394714,0.9993,1,0.2933,1,0,0,0,0,11.03,0.4064,0.0906,0.0234,342,,,,1
POSITIVE,0.5883662104606628,0.5884,9,0.5233,1,0,4,3,1,15.18,0.2306,0.0712,0.0029,1700,,,,1
POSITIVE,0.8838357925415039,0.8838,0,0.0,0,0,0,0,0,9.35,0.4276,0.0601,0.0134,449,,,,1
POSITIVE,0.4791373411814372,0.4791,0,0.0,0,0,0,0,0,9.82,0.3473,0.0982,0.0024,835,,,,1
NEGATIVE,0.38252758979797363,-0.3825,3,0.1905,0,0,2,0,1,11.86,0.2709,0.0575,0.0115,1565,,,,1
POSITIVE,0.9967014789581299,0.9967,3,0.4335,0,0,0,3,0,11.74,0.3789,0.0411,0.0073,681,,,,1
POSITIVE,0.9944789707660675,0.9945,0,0.0,0,0,0,0,0,14.62,0.3789,0.0591,0.0055,541,,,,1
POSITIVE,0.7841069996356964,0.7841,1,0.1623,0,0,0,1,0,7.82,0.3,0.0754,0.0033,610,,,,1
POSITIVE,0.7524355947971344,0.7524,0,0.0,0,0,0,0,0,22.05,0.4344,0.0883,0.0095,419,,,,1
POSITIVE,0.30069748560587567,0.3007,0,0.0,0,0,0,0,0,11.01,0.3577,0.0543,0.0122,903,,,,1
POSITIVE,0.9997444152832031,0.9997,0,0.0,0,0,0,0,0,8.61,0.3886,0.04,0.0019,525,,,,1
POSITIVE,0.0004906654357910156,0.0005,4,0.5502,1,0,3,0,0,8.09,0.3597,0.0417,0.0125,720,,,,1
NEGATIVE,0.9150547087192535,-0.9151,0,0.0,0,0,0,0,0,8.63,0.4282,0.0554,0.0227,397,,,,1
POSITIVE,0.964516744017601,0.9645,4,0.1686,0,0,0,3,1,11.18,0.2235,0.0734,0.0089,2358,,,,1
POSITIVE,0.3594610095024109,0.3595,1,0.1062,0,0,0,1,0,9.89,0.3215,0.0656,0.0054,930,,,,1
POSITIVE,0.9648145437240601,0.9648,1,0.3086,0,0,0,0,1,11.89,0.4361,0.0623,0.0125,321,,,,1
POSITIVE,0.7543560266494751,0.7544,0,0.0,0,0,0,0,0,10.0,0.4435,0.0348,0.013,230,,,,1
POSITIVE,0.49083733558654785,0.4908,1,0.0779,0,0,0,1,0,11.83,0.2828,0.0632,0.0047,1266,,,,1
POSITIVE,0.9869190255800883,0.9869,3,0.265,0,0,1,0,2,9.63,0.2933,0.0821,0.0063,1108,,,,1
POSITIVE,0.9994319081306458,0.9994,0,0.0,0,0,0,0,0,11.0,0.5185,0.0337,0.0,297,,,,1
POSITIVE,0.9866094589233398,0.9866,2,0.2478,0,0,2,0,0,9.39,0.3521,0.0489,0.0025,798,,,,1
POSITIVE,0.3433777093887329,0.3434,0,0.0,0,0,0,0,0,8.46,0.3276,0.0759,0.0019,1041,,,,1
POSITIVE,0.49656522274017334,0.4966,2,0.1058,0,0,2,0,0,10.95,0.2552,0.0736,0.0075,1861,,,,1
POSITIVE,0.9987598657608032,0.9988,7,0.6931,1,0,1,2,3,9.51,0.3574,0.0701,0.011,999,,,,1
POSITIVE,0.9801754206418991,0.9802,2,0.1132,0,0,0,1,1,11.45,0.254,0.0816,0.008,1752,,,,1
POSITIVE,0.43157610297203064,0.4316,0,0.0,0,0,0,0,0,13.43,0.2937,0.0519,0.0067,1195,,,,1
POSITIVE,0.9908340275287628,0.9908,0,0.0,0,0,0,0,0,8.86,0.2743,0.0971,0.0105,762,,,,1
POSITIVE,0.9967908561229706,0.9968,1,0.0689,0,0,1,0,0,9.31,0.2703,0.0859,0.0118,1443,,,,1
POSITIVE,0.9832860082387924,0.9833,3,0.2125,0,0,1,1,1,12.04,0.2563,0.0766,0.0107,1397,,,,1
POSITIVE,0.955220639705658,0.9552,0,0.0,0,0,0,0,0,13.0,0.371,0.0437,0.006,663,,,,1
POSITIVE,0.3329616189002991,0.333,2,0.2347,0,0,1,1,0,8.59,0.3373,0.0624,0.0156,833,,,,1
NEGATIVE,0.9920569062232971,-0.9921,0,0.0,0,0,0,0,0,12.45,0.5839,0.1168,0.0073,137,,,,1
POSITIVE,0.9969714432954788,0.997,0,0.0,0,0,0,0,0,11.54,0.2849,0.0682,0.0057,1569,,,,1
POSITIVE,0.9953696429729462,0.9954,1,0.2299,0,0,0,0,1,10.0,0.3581,0.086,0.0047,430,,,,1
POSITIVE,0.024445563554763794,0.0244,1,0.2141,0,0,0,0,1,10.77,0.3952,0.1166,0.0022,463,,,,1
POSITIVE,0.9977114200592041,0.9977,1,0.0641,0,0,1,0,0,12.45,0.2591,0.0602,0.0039,1544,,,,1
POSITIVE,0.9945184290409088,0.9945,6,0.2743,3,0,2,0,1,8.91,0.2156,0.0797,0.0107,2157,,,,1
POSITIVE,0.9995763897895813,0.9996,0,0.0,0,0,0,0,0,11.29,0.6709,0.1139,0.0,79,,,,1
POSITIVE,0.048267215490341187,0.0483,3,0.2297,0,0,1,2,0,10.24,0.3147,0.0876,0.0054,1290,,,,1
NEGATIVE,0.011948049068450928,-0.0119,2,0.081,0,0,0,1,1,10.85,0.2409,0.0868,0.0078,2441,,,,1
POSITIVE,0.9293219447135925,0.9293,0,0.0,0,0,0,0,0,10.0,0.4105,0.1211,0.0105,380,,,,1
POSITIVE,0.3013276259104411,0.3013,3,0.3589,0,0,1,2,0,9.66,0.313,0.056,0.0134,821,,,,1
POSITIVE,0.9968907833099365,0.9969,2,0.4338,1,0,1,0,0,13.35,0.4207,0.0727,0.0132,454,,,,1
POSITIVE,0.910682275891304,0.9107,1,0.0546,0,0,0,1,0,12.35,0.2318,0.0986,0.0028,1816,,,,1
POSITIVE,0.9931061665217081,0.9931,3,0.3125,0,0,3,0,0,10.23,0.2944,0.0673,0.0053,951,,,,1
POSITIVE,0.9986504912376404,0.9987,0,0.0,0,0,0,0,0,11.76,0.525,0.05,0.0,200,,,,1
POSITIVE,0.982142984867096,0.9821,0,0.0,0,0,0,0,0,12.73,0.5347,0.0816,0.0121,331,,,,1
POSITIVE,0.9994970560073853,0.9995,0,0.0,0,0,0,0,0,8.84,0.5655,0.1131,0.0119,168,,,,1
POSITIVE,0.9977154731750488,0.9977,0,0.0,0,0,0,0,0,9.91,0.5413,0.0275,0.0183,218,,,,1
POSITIVE,0.9995650053024292,0.9996,0,0.0,0,0,0,0,0,10.38,0.3976,0.0505,0.0,654,,,,1
POSITIVE,0.9982460737228394,0.9982,0,0.0,0,0,0,0,0,16.33,0.7755,0.0,0.0204,49,,,,1
POSITIVE,0.036199599504470825,0.0362,1,0.2475,0,0,0,0,1,10.5,0.4185,0.0702,0.015,399,,,,1
POSITIVE,0.999303142229716,0.9993,2,0.1949,0,0,2,0,0,8.77,0.3068,0.0895,0.0098,1017,,,,1
POSITIVE,0.9997138381004333,0.9997,0,0.0,0,0,0,0,0,15.33,0.6159,0.0652,0.0217,138,,,,1
POSITIVE,0.11452513933181763,0.1145,5,0.2369,2,0,0,2,1,12.72,0.2373,0.0834,0.0067,2099,,,,1
POSITIVE,0.9993466734886169,0.9993,0,0.0,0,0,0,0,0,7.82,0.5349,0.0698,0.0058,172,,,,1
POSITIVE,0.9990928173065186,0.9991,1,0.2183,0,1,0,0,0,10.49,0.3725,0.0732,0.0044,451,,,,1
POSITIVE,0.014415472745895386,0.0144,1,0.1477,0,0,0,0,1,10.76,0.3343,0.09,0.003,667,,,,1
POSITIVE,0.48371683061122894,0.4837,1,0.06,0,0,1,0,0,10.52,0.2693,0.0615,0.0098,1641,,,,1
POSITIVE,0.1134486198425293,0.1134,6,0.4024,1,0,0,5,0,10.63,0.2808,0.0785,0.0115,1478,,,,1
POSITIVE,0.8911809027194977,0.8912,2,0.277,0,1,1,0,0,11.82,0.3537,0.0624,0.0111,721,,,,1
POSITIVE,0.9784893194834391,0.9785,7,0.6393,0,0,0,3,4,8.03,0.279,0.0955,0.0075,1068,,,,1
POSITIVE,0.5264280289411545,0.5264,1,0.0652,0,0,0,0,1,9.78,0.2782,0.0803,0.01,1506,,,,1
NEGATIVE,0.002199321985244751,-0.0022,3,0.2199,0,0,0,2,1,11.01,0.2851,0.0687,0.0066,1354,,,,1
POSITIVE,0.4628574848175049,0.4629,8,0.6334,0,0,1,6,1,11.5,0.3301,0.067,0.0144,1254,,,,1
POSITIVE,0.8812762498855591,0.8813,1,0.0613,1,0,0,0,0,11.64,0.2596,0.0859,0.0105,1618,,,,1
POSITIVE,0.9941922575235367,0.9942,2,0.1392,0,0,2,0,0,10.28,0.2997,0.0606,0.0056,1418,,,,1
POSITIVE,0.36291617155075073,0.3629,1,0.0845,0,0,0,1,0,9.38,0.3038,0.0811,0.0085,1172,,,,1
POSITIVE,0.9977611899375916,0.9978,3,0.1558,1,0,1,1,0,12.85,0.2717,0.0752,0.0037,1914,,,,1
NEGATIVE,0.1865166425704956,-0.1865,1,0.0864,0,0,0,0,1,8.84,0.2805,0.0806,0.0114,1141,,,,1
POSITIVE,0.998986542224884,0.999,1,0.2591,1,0,0,0,0,8.86,0.4409,0.0787,0.0079,381,,,,1
POSITIVE,0.9942363798618317,0.9942,1,0.2262,1,0,0,0,0,11.21,0.4439,0.0572,0.0137,437,,,,1
POSITIVE,0.9924882650375366,0.9925,1,0.0677,0,0,0,1,0,11.13,0.2613,0.0782,0.0055,1458,,,,1
POSITIVE,0.9965450962384542,0.9965,1,0.0926,0,0,0,1,0,12.87,0.323,0.0777,0.0056,1068,,,,1
POSITIVE,0.9990803897380829,0.9991,0,0.0,0,0,0,0,0,9.49,0.3969,0.0471,0.009,446,,,,1
NEGATIVE,0.9972098469734192,-0.9972,0,0.0,0,0,0,0,0,11.0,0.4714,0.0741,0.0135,297,,,,1
POSITIVE,0.9959553778171539,0.996,1,0.0532,0,0,0,1,0,10.5,0.2582,0.0796,0.0059,1859,,,,1
POSITIVE,0.00045077502727508545,0.0005,2,0.1393,0,0,1,0,1,10.14,0.265,0.0705,0.0078,1419,,,,1
POSITIVE,0.9969528714815775,0.997,1,0.091,0,0,0,0,1,7.98,0.2876,0.0876,0.0092,1085,,,,1
POSITIVE,0.9695842266082764,0.9696,1,0.1101,0,0,0,0,1,13.45,0.333,0.0688,0.01,901,,,,1
POSITIVE,0.997171014547348,0.9972,5,0.9276,0,0,0,5,0,9.81,0.3755,0.0698,0.0057,530,,,,1
POSITIVE,0.3888990879058838,0.3889,6,0.3697,0,0,5,0,1,13.34,0.246,0.057,0.0068,1614,,,,1
POSITIVE,0.010855674743652344,0.0109,2,0.3115,0,0,2,0,0,10.98,0.3501,0.0942,0.011,637,,,,1
POSITIVE,0.5488238483667374,0.5488,3,0.1765,0,0,0,0,3,10.41,0.2396,0.0664,0.0077,1686,,,,1
POSITIVE,0.48632505536079407,0.4863,1,0.0552,0,0,1,0,0,11.84,0.2344,0.0761,0.0083,1800,,,,1
POSITIVE,0.3612417976061503,0.3612,6,0.597,2,0,1,3,0,9.85,0.2864,0.1116,0.005,995,,,,1
POSITIVE,0.8567665815353394,0.8568,0,0.0,0,0,0,0,0,12.29,0.2407,0.0737,0.0076,1180,,,,1
POSITIVE,0.340992013613383,0.341,5,0.5741,0,0,0,3,2,8.52,0.3542,0.0894,0.0093,861,,,,1
NEGATIVE,0.9930607080459595,-0.9931,0,0.0,0,0,0,0,0,8.09,0.7191,0.0674,0.0112,89,,,,1
NEGATIVE,0.8765765229860941,-0.8766,2,0.2022,0,0,0,1,1,10.65,0.299,0.0918,0.0153,980,,,,1
POSITIVE,0.9997783303260803,0.9998,0,0.0,0,0,0,0,0,13.95,0.4676,0.0751,0.0137,293,,,,1
POSITIVE,0.4934758096933365,0.4935,12,0.5104,1,0,9,0,2,14.81,0.2176,0.0641,0.0047,2325,,,,1
POSITIVE,0.9975378513336182,0.9975,0,0.0,0,0,0,0,0,11.74,0.3423,0.0478,0.006,669,,,,1
POSITIVE,0.9977355301380157,0.9977,1,0.1553,0,0,0,0,1,13.1,0.3752,0.0906,0.0064,629,,,,1
POSITIVE,0.8796122372150421,0.8796,0,0.0,0,0,0,0,0,8.64,0.2825,0.0986,0.018,1278,,,,1
POSITIVE,0.9977523237466812,0.9978,3,0.2055,0,0,0,0,3,9.09,0.2842,0.0858,0.0097,1446,,,,1
POSITIVE,0.9659798741340637,0.966,0,0.0,0,0,0,0,0,13.65,0.5165,0.0623,0.0073,273,,,,1
POSITIVE,0.9748320579528809,0.9748,0,0.0,0,0,0,0,0,12.49,0.3463,0.0758,0.0065,462,,,,1
POSITIVE,0.9451874494552612,0.9452,3,0.3161,0,0,2,1,0,8.98,0.3276,0.076,0.0139,934,,,,1
POSITIVE,0.9893251061439514,0.9893,1,0.2045,0,0,0,1,0,12.33,0.3846,0.0686,0.0,481,,,,1
NEGATIVE,0.0004885196685791016,-0.0005,6,1.049,0,0,0,6,0,9.56,0.3511,0.0887,0.0142,564,,,,1
POSITIVE,0.9977109432220459,0.9977,0,0.0,0,0,0,0,0,8.57,0.5228,0.1015,0.0051,197,,,,1
POSITIVE,0.9428013960520426,0.9428,5,0.5476,2,0,2,1,0,13.14,0.3374,0.0706,0.0066,907,,,,1
POSITIVE,0.9412379562854767,0.9412,0,0.0,0,0,0,0,0,9.36,0.3398,0.0736,0.0158,571,,,,1
POSITIVE,0.4607214778661728,0.4607,3,0.1663,0,0,0,0,3,13.26,0.2847,0.0584,0.0033,1816,,,,1
NEGATIVE,0.9431405961513519,-0.9431,0,0.0,0,0,0,0,0,9.07,0.3599,0.0784,0.0015,689,,,,1
POSITIVE,0.9385209679603577,0.9385,3,0.1807,1,0,1,0,1,14.52,0.2737,0.064,0.0054,1655,,,,1
POSITIVE,0.9995412826538086,0.9995,0,0.0,0,0,0,0,0,8.61,0.4251,0.0795,0.0031,327,,,,1
POSITIVE,0.9968706568082174,0.9969,0,0.0,0,0,0,0,0,8.45,0.3505,0.0515,0.0066,913,,,,1
POSITIVE,0.9649091958999634,0.9649,7,0.4476,1,0,3,3,0,10.89,0.2799,0.0808,0.0052,1547,,,,1
POSITIVE,0.9957948923110962,0.9958,0,0.0,0,0,0,0,0,8.37,0.4099,0.0721,0.0038,527,,,,1
POSITIVE,0.42786046862602234,0.4279,2,0.1498,1,0,0,1,0,12.52,0.2722,0.0806,0.0068,1315,,,,1
POSITIVE,0.00037282705307006836,0.0004,3,0.2224,3,0,0,0,0,9.72,0.2883,0.0908,0.0053,1332,,,,1
NEGATIVE,0.253084401289622,-0.2531,0,0.0,0,0,0,0,0,9.13,0.3177,0.0674,0.0144,831,,,,1
POSITIVE,0.851629396279653,0.8516,3,0.2683,0,0,0,1,2,9.38,0.2827,0.0678,0.0117,1107,,,,1
POSITIVE,0.5071951448917389,0.5072,4,0.3231,1,0,0,0,3,10.06,0.3113,0.0717,0.0114,1227,,,,1
POSITIVE,0.43106283247470856,0.4311,4,0.301,0,0,0,2,2,9.4,0.2698,0.0585,0.0152,1316,,,,1
POSITIVE,0.9995469450950623,0.9995,0,0.0,0,0,0,0,0,8.83,0.6792,0.0755,0.0,53,,,,1
POSITIVE,0.37858221928278607,0.3786,0,0.0,0,0,0,0,0,11.57,0.2852,0.089,0.0104,1157,,,,1
POSITIVE,0.976265013217926,0.9763,0,0.0,0,0,0,0,0,8.82,0.5206,0.067,0.0103,194,,,,1
POSITIVE,0.9993733763694763,0.9994,0,0.0,0,0,0,0,0,7.86,0.8364,0.0545,0.0,55,,,,1
POSITIVE,0.36222312847773236,0.3622,1,0.0881,0,1,0,0,0,10.72,0.2806,0.0773,0.0071,1126,,,,1
POSITIVE,0.9972856938838959,0.9973,3,0.4267,0,0,0,3,0,8.25,0.3651,0.0895,0.013,693,,,,1
POSITIVE,0.6271528601646423,0.6272,0,0.0,0,0,0,0,0,9.44,0.6235,0.0941,0.0,85,,,,1
POSITIVE,0.4110907316207886,0.4111,0,0.0,0,0,0,0,0,11.82,0.2459,0.0724,0.0074,1891,,,,1
POSITIVE,0.9955128033955892,0.9955,1,0.1135,0,0,1,0,0,8.67,0.3068,0.0634,0.0069,867,,,,1
NEGATIVE,0.8652612268924713,-0.8653,3,0.2044,0,0,1,0,2,10.56,0.2626,0.0829,0.0124,1447,,,,1
NEGATIVE,0.9992827773094177,-0.9993,0,0.0,0,0,0,0,0,7.71,0.5926,0.0278,0.0093,108,,,,1
POSITIVE,0.3292045791943868,0.3292,0,0.0,0,0,0,0,0,11.02,0.2887,0.0907,0.0066,904,,,,1
POSITIVE,0.9202328523000082,0.9202,4,0.3404,1,0,1,0,2,10.16,0.3238,0.0743,0.0078,1158,,,,1
POSITIVE,0.0031439661979675293,0.0031,0,0.0,0,0,0,0,0,10.18,0.3615,0.0943,0.0118,509,,,,1
POSITIVE,0.35874388615290326,0.3587,3,0.3589,0,0,0,3,0,9.72,0.3269,0.086,0.0024,826,,,,1
POSITIVE,0.8949970006942749,0.895,4,1.0256,1,0,0,3,0,8.13,0.4555,0.0916,0.0052,382,,,,1
NEGATIVE,0.07624697685241699,-0.0762,5,0.2834,0,0,0,4,1,10.26,0.2546,0.0797,0.0075,1744,,,,1
POSITIVE,0.9985818862915039,0.9986,1,0.266,1,0,0,0,0,7.71,0.4378,0.0676,0.0027,370,,,,1
POSITIVE,0.9564337879419327,0.9564,3,0.1533,0,0,0,3,0,12.86,0.277,0.0556,0.0103,1942,,,,1
POSITIVE,0.9913855046033859,0.9914,0,0.0,0,0,0,0,0,10.87,0.2532,0.0663,0.0051,2141,,,,1
POSITIVE,0.9109364449977875,0.9109,2,0.2933,0,0,0,2,0,10.71,0.3778,0.083,0.0044,675,,,,1
POSITIVE,0.9051616787910461,0.9052,3,0.1701,0,0,0,2,1,9.29,0.2474,0.0825,0.0097,1746,,,,1
POSITIVE,0.995238463083903,0.9952,3,0.3505,2,0,1,0,0,10.83,0.3302,0.0722,0.0047,845,,,,1
NEGATIVE,0.28788139422734577,-0.2879,3,0.27,2,0,1,0,0,8.29,0.3126,0.0603,0.0192,1094,,,,1
NEGATIVE,0.08771649996439616,-0.0877,0,0.0,0,0,0,0,0,9.25,0.3373,0.0606,0.0083,842,,,,1
POSITIVE,0.18596100807189941,0.186,0,0.0,0,0,0,0,0,7.55,0.2841,0.0841,0.0083,725,,,,1
POSITIVE,0.9840020835399628,0.984,0,0.0,0,0,0,0,0,11.11,0.3855,0.0802,0.0,511,,,,1
POSITIVE,0.027969449758529663,0.028,8,0.3124,1,0,5,2,0,9.99,0.1943,0.0796,0.0091,2537,,,,1
POSITIVE,0.32955026626586914,0.3296,1,0.1236,0,0,0,0,1,11.57,0.2882,0.0777,0.0063,798,,,,1
POSITIVE,0.9364838202794393,0.9365,6,0.597,2,0,1,3,0,10.7,0.3166,0.0633,0.005,995,,,,1
POSITIVE,0.3559955358505249,0.356,2,0.2049,0,0,2,0,0,8.62,0.3156,0.047,0.0052,957,,,,1
POSITIVE,0.9902710616588593,0.9903,0,0.0,0,0,0,0,0,9.09,0.4377,0.0611,0.0122,409,,,,1
POSITIVE,0.38322532176971436,0.3832,0,0.0,0,0,0,0,0,12.88,0.3363,0.09,0.0101,889,,,,1
POSITIVE,0.9990187287330627,0.999,2,0.2849,1,0,0,1,0,8.57,0.33,0.0965,0.0014,694,,,,1
NEGATIVE,0.9175755679607391,-0.9176,9,0.6181,3,0,1,5,0,12.53,0.2776,0.0909,0.0069,1441,,,,1
NEGATIVE,0.9865808188915253,-0.9866,24,1.6416,3,0,1,20,0,13.43,0.2828,0.0641,0.0083,1450,,,,1
POSITIVE,0.998728334903717,0.9987,2,0.0973,0,0,0,2,0,9.04,0.2602,0.0541,0.0133,2033,,,,1
POSITIVE,0.9968611001968384,0.9969,3,0.7692,1,0,0,2,0,7.3,0.4393,0.0879,0.0052,387,,,,1
POSITIVE,0.9480928778648376,0.9481,0,0.0,0,0,0,0,0,8.91,0.3667,0.0579,0.0088,570,,,,1
POSITIVE,0.984739676117897,0.9847,0,0.0,0,0,0,0,0,8.96,0.2612,0.0866,0.0074,1478,,,,1
POSITIVE,0.9954196959733963,0.9954,3,0.1966,0,0,0,1,2,10.63,0.2635,0.0921,0.006,1499,,,,1
POSITIVE,0.9938462575276693,0.9938,1,0.1044,0,0,0,1,0,15.34,0.3281,0.0726,0.0116,951,,,,1
NEGATIVE,0.09085854887962341,-0.0909,5,0.2253,1,0,2,0,2,11.72,0.2149,0.0611,0.0151,2192,,,,1
POSITIVE,0.9943100214004517,0.9943,9,0.3814,0,0,2,4,3,14.08,0.2446,0.074,0.0098,2351,,,,1
POSITIVE,0.9948779046535492,0.9949,0,0.0,0,0,0,0,0,11.45,0.2486,0.0696,0.0028,1408,,,,1
POSITIVE,0.9993589520454407,0.9994,1,0.0846,0,0,0,0,1,10.23,0.2713,0.1029,0.0043,1176,,,,1
POSITIVE,0.9924617260694504,0.9925,0,0.0,0,0,0,0,0,9.43,0.2523,0.0925,0.0086,1395,,,,1
POSITIVE,0.5020433366298676,0.502,1,0.0595,0,0,1,0,0,9.86,0.2391,0.0845,0.0066,1656,,,,1
POSITIVE,0.994669035077095,0.9947,1,0.0501,1,0,0,0,0,7.94,0.2767,0.0865,0.0091,1977,,,,1
POSITIVE,0.9504547566175461,0.9505,1,0.0784,0,0,0,1,0,13.82,0.2798,0.0588,0.0111,1258,,,,1
POSITIVE,0.9998188614845276,0.9998,0,0.0,0,0,0,0,0,11.22,0.4884,0.0581,0.0039,258,,,,1
POSITIVE,0.9994491934776306,0.9994,0,0.0,0,0,0,0,0,9.04,0.3416,0.1073,0.005,606,,,,1
POSITIVE,0.9983894228935242,0.9984,2,0.3221,1,0,1,0,0,9.32,0.4195,0.0618,0.0049,615,,,,1
POSITIVE,0.5015927404165268,0.5016,0,0.0,0,0,0,0,0,10.83,0.2758,0.0691,0.0062,1766,,,,1
POSITIVE,0.08720679581165314,0.0872,3,0.2011,0,0,0,2,1,11.6,0.2808,0.0781,0.004,1485,,,,1
POSITIVE,0.9037494460741679,0.9037,0,0.0,0,0,0,0,0,7.52,0.3194,0.0764,0.0084,955,,,,1
POSITIVE,0.9921232163906097,0.9921,2,0.1391,0,0,2,0,0,11.1,0.2498,0.0873,0.0042,1421,,,,1
POSITIVE,0.013751983642578125,0.0138,4,0.5025,0,0,1,2,1,11.14,0.3397,0.091,0.0103,780,,,,1
POSITIVE,0.9864684641361237,0.9865,3,0.1783,1,0,0,2,0,17.05,0.2406,0.064,0.0084,1671,,,,1
POSITIVE,0.4035075753927231,0.4035,7,0.3704,1,1,1,2,2,13.23,0.2574,0.0649,0.0086,1865,,,,1
POSITIVE,0.9997493624687195,0.9997,0,0.0,0,0,0,0,0,12.88,0.4024,0.0776,0.0141,425,,,,1
POSITIVE,0.5441283136606216,0.5441,0,0.0,0,0,0,0,0,12.47,0.2899,0.0664,0.0073,1235,,,,1
POSITIVE,0.9988895356655121,0.9989,0,0.0,0,0,0,0,0,10.73,0.4058,0.0505,0.0019,515,,,,1
NEGATIVE,0.08475323021411896,-0.0848,1,0.0724,0,0,0,1,0,15.01,0.2731,0.063,0.0066,1366,,,,1
NEGATIVE,0.012674421072006226,-0.0127,2,0.1015,0,0,1,0,1,12.17,0.2506,0.0934,0.0082,1959,,,,1
POSITIVE,0.26814496517181396,0.2681,2,0.1727,0,0,0,1,1,12.87,0.2856,0.0786,0.0079,1145,,,,1
POSITIVE,0.9983969132105509,0.9984,3,0.3348,2,0,0,1,0,12.16,0.3288,0.0856,0.0068,888,,,,1
NEGATIVE,0.33615930875142414,-0.3362,2,0.1738,0,0,0,1,1,15.34,0.2952,0.0678,0.0115,1135,,,,1
POSITIVE,0.8551741242408752,0.8552,2,0.2125,0,0,2,0,0,12.82,0.3098,0.0502,0.0182,936,,,,1
POSITIVE,0.9865330457687378,0.9865,0,0.0,0,0,0,0,0,9.38,0.5736,0.0457,0.0,197,,,,1
POSITIVE,0.22736161947250366,0.2274,1,0.2128,1,0,0,0,0,9.75,0.3547,0.0705,0.0043,468,,,,1
POSITIVE,0.5459778904914856,0.546,1,0.0518,0,0,0,0,1,15.71,0.2488,0.1012,0.0042,1917,,,,1
NEGATIVE,0.022594109177589417,-0.0226,2,0.1271,0,0,1,0,1,12.33,0.2761,0.065,0.0116,1554,,,,1
POSITIVE,0.005528494715690613,0.0055,9,0.7287,3,0,2,0,4,9.81,0.2892,0.0682,0.0058,1217,,,,1
POSITIVE,0.4253350893656413,0.4253,2,0.2116,0,0,1,1,0,11.86,0.3618,0.0502,0.0021,937,,,,1
NEGATIVE,0.009496167302131653,-0.0095,7,0.5521,1,0,0,6,0,13.7,0.277,0.0706,0.0071,1260,,,,1
POSITIVE,0.999243974685669,0.9992,0,0.0,0,0,0,0,0,12.94,0.3382,0.0685,0.0044,686,,,,1
POSITIVE,0.995246410369873,0.9952,7,0.9537,1,0,2,4,0,11.74,0.3626,0.0783,0.0069,728,,,,1
POSITIVE,0.9576681852340698,0.9577,1,0.045,0,0,1,0,0,9.68,0.2657,0.0696,0.0073,2198,,,,1
POSITIVE,0.4943305253982544,0.4943,2,0.0907,1,0,0,1,0,14.3,0.2595,0.0681,0.0055,2173,,,,1
POSITIVE,0.9986934463183085,0.9987,1,0.0884,0,0,0,1,0,12.82,0.313,0.0457,0.0027,1115,,,,1
POSITIVE,0.9798306624094645,0.9798,1,0.1193,1,0,0,0,0,12.4,0.3381,0.077,0.0048,831,,,,1
NEGATIVE,0.4567495286464691,-0.4567,3,0.1361,0,0,0,1,2,11.72,0.2307,0.0844,0.0064,2180,,,,1
POSITIVE,0.004600256681442261,0.0046,0,0.0,0,0,0,0,0,14.41,0.2698,0.0765,0.0097,1542,,,,1
POSITIVE,0.3234078685442607,0.3234,3,0.2671,0,0,0,2,1,12.93,0.2878,0.0612,0.0108,1112,,,,1
NEGATIVE,0.0963921993970871,-0.0964,4,0.1108,2,0,1,0,1,12.49,0.1939,0.0717,0.0039,3585,,,,1
POSITIVE,0.49848632514476776,0.4985,0,0.0,0,0,0,0,0,12.23,0.2606,0.0651,0.0069,1443,,,,1
POSITIVE,0.9801856478055319,0.9802,1,0.0976,0,0,0,0,1,11.87,0.3082,0.108,0.0079,1009,,,,1
POSITIVE,0.9967117110888163,0.9967,1,0.1175,0,0,0,1,0,11.53,0.2957,0.0736,0.0036,842,,,,1
POSITIVE,0.5654930025339127,0.5655,2,0.0805,0,0,1,0,1,11.16,0.2156,0.0814,0.0164,2444,,,,1
POSITIVE,0.9729094207286835,0.9729,4,0.2382,0,0,2,1,1,14.18,0.2564,0.0956,0.0072,1673,,,,1
POSITIVE,0.9282626807689667,0.9283,0,0.0,0,0,0,0,0,12.28,0.4042,0.0603,0.0045,663,,,,1
