slam_name,surface,round_num,best_of,rank,opp_rank,rank_ratio,log_rank_diff,is_underdog,rank_bin,ctfi,upset,surface_Clay,surface_Grass,surface_Hard
Australian Open,Clay,3.0,5,33.0,49.0,0.673469387755102,-2.833213344056216,0,top100,6,1,1,0,0
Australian Open,Clay,5.0,5,1.0,5.0,0.2,-1.6094379124341003,0,top10,5,0,1,0,0
Australian Open,Clay,5.0,5,5.0,1.0,5.0,1.6094379124341003,1,top10,5,0,1,0,0
Australian Open,Clay,5.0,5,3.0,11.0,0.2727272727272727,-2.1972245773362196,0,top10,4,0,1,0,0
Australian Open,Clay,5.0,5,11.0,3.0,3.6666666666666665,2.1972245773362196,1,top30,7,0,1,0,0
Australian Open,Clay,5.0,5,4.0,6.0,0.6666666666666666,-1.0986122886681098,0,top10,6,0,1,0,0
Australian Open,Clay,5.0,5,6.0,4.0,1.5,1.0986122886681098,1,top10,5,0,1,0,0
Australian Open,Clay,5.0,5,27.0,49.0,0.5510204081632653,-3.1354942159291497,0,top30,5,0,1,0,0
Australian Open,Clay,5.0,5,49.0,27.0,1.8148148148148149,3.1354942159291497,1,top100,4,0,1,0,0
Australian Open,Clay,6.0,5,3.0,1.0,3.0,1.0986122886681098,1,top10,6,1,1,0,0
Australian Open,Clay,6.0,5,1.0,3.0,0.3333333333333333,-1.0986122886681098,0,top10,6,1,1,0,0
Australian Open,Clay,6.0,5,4.0,27.0,0.14814814814814814,-3.1780538303479458,0,top10,8,0,1,0,0
Australian Open,Clay,6.0,5,27.0,4.0,6.75,3.1780538303479458,1,top30,7,0,1,0,0
Australian Open,Clay,7.0,5,3.0,4.0,0.75,-0.6931471805599453,0,top10,8,0,1,0,0
Australian Open,Clay,7.0,5,4.0,3.0,1.3333333333333333,0.6931471805599453,1,top10,9,0,1,0,0
Roland Garros,Grass,3.0,5,1.0,542.0,0.0018450184501845018,-6.295266001439646,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,542.0,1.0,542.0,6.295266001439646,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,84.0,82.0,1.024390243902439,1.0986122886681098,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,82.0,84.0,0.9761904761904762,-1.0986122886681098,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,77.0,39.0,1.9743589743589745,3.6635616461296463,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,39.0,77.0,0.5064935064935064,-3.6635616461296463,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,28.0,89.0,0.3146067415730337,-4.127134385045092,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,89.0,28.0,3.1785714285714284,4.127134385045092,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,21.0,153.0,0.13725490196078433,-4.890349128221754,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,153.0,21.0,7.285714285714286,4.890349128221754,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,116.0,81.0,1.4320987654320987,3.58351893845611,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,81.0,116.0,0.6982758620689655,-3.58351893845611,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,38.0,42.0,0.9047619047619048,-1.6094379124341003,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,42.0,38.0,1.105263157894737,1.6094379124341003,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,17.0,188.0,0.09042553191489362,-5.147494476813453,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,188.0,17.0,11.058823529411764,5.147494476813453,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,10.0,62.0,0.16129032258064516,-3.970291913552122,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,62.0,10.0,6.2,3.970291913552122,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,117.0,93.0,1.2580645161290323,3.2188758248682006,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,93.0,117.0,0.7948717948717948,-3.2188758248682006,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,102.0,104.0,0.9807692307692307,-1.0986122886681098,0,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,104.0,102.0,1.0196078431372548,1.0986122886681098,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,24.0,162.0,0.14814814814814814,-4.9344739331306915,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,162.0,24.0,6.75,4.9344739331306915,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,34.0,61.0,0.5573770491803278,-3.332204510175204,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,61.0,34.0,1.7941176470588236,3.332204510175204,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,44.0,52.0,0.8461538461538461,-2.1972245773362196,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,52.0,44.0,1.1818181818181819,2.1972245773362196,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,57.0,80.0,0.7125,-3.1780538303479458,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,80.0,57.0,1.4035087719298245,3.1780538303479458,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,6.0,371.0,0.016172506738544475,-5.902633333401366,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,371.0,6.0,61.833333333333336,5.902633333401366,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,3.0,391.0,0.0076726342710997444,-5.963579343618446,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,391.0,3.0,130.33333333333334,5.963579343618446,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,35.0,97.0,0.36082474226804123,-4.143134726391533,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,97.0,35.0,2.7714285714285714,4.143134726391533,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,65.0,171.0,0.38011695906432746,-4.672828834461906,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,171.0,65.0,2.6307692307692307,4.672828834461906,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,67.0,31.0,2.161290322580645,3.6109179126442243,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,31.0,67.0,0.4626865671641791,-3.6109179126442243,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,19.0,69.0,0.2753623188405797,-3.9318256327243257,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,69.0,19.0,3.6315789473684212,3.9318256327243257,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,37.0,72.0,0.5138888888888888,-3.58351893845611,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,72.0,37.0,1.945945945945946,3.58351893845611,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,849.0,159.0,5.339622641509434,6.53813982376767,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,159.0,849.0,0.1872791519434629,-6.53813982376767,0,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,15.0,212.0,0.07075471698113207,-5.288267030694535,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,212.0,15.0,14.133333333333333,5.288267030694535,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,13.0,108.0,0.12037037037037036,-4.564348191467836,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,108.0,13.0,8.307692307692308,4.564348191467836,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,43.0,95.0,0.45263157894736844,-3.970291913552122,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,95.0,43.0,2.2093023255813953,3.970291913552122,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,73.0,156.0,0.46794871794871795,-4.430816798843313,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,156.0,73.0,2.136986301369863,4.430816798843313,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,528.0,25.0,21.12,6.222576268071369,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,25.0,528.0,0.04734848484848485,-6.222576268071369,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,36.0,106.0,0.33962264150943394,-4.2626798770413155,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,106.0,36.0,2.9444444444444446,4.2626798770413155,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,60.0,58.0,1.0344827586206897,1.0986122886681098,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,58.0,60.0,0.9666666666666667,-1.0986122886681098,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,40.0,268.0,0.14925373134328357,-5.43372200355424,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,268.0,40.0,6.7,5.43372200355424,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,5.0,91.0,0.054945054945054944,-4.465908118654584,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,91.0,5.0,18.2,4.465908118654584,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,8.0,111.0,0.07207207207207207,-4.6443908991413725,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,111.0,8.0,13.875,4.6443908991413725,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,98.0,41.0,2.3902439024390243,4.060443010546419,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,41.0,98.0,0.41836734693877553,-4.060443010546419,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,87.0,66.0,1.3181818181818181,3.091042453358316,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,66.0,87.0,0.7586206896551724,-3.091042453358316,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,79.0,30.0,2.6333333333333333,3.912023005428146,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,30.0,79.0,0.379746835443038,-3.912023005428146,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,85.0,27.0,3.1481481481481484,4.07753744390572,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,27.0,85.0,0.3176470588235294,-4.07753744390572,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,233.0,86.0,2.7093023255813953,4.997212273764115,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,86.0,233.0,0.36909871244635195,-4.997212273764115,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,59.0,83.0,0.7108433734939759,-3.2188758248682006,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,83.0,59.0,1.4067796610169492,3.2188758248682006,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,9.0,45.0,0.2,-3.6109179126442243,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,45.0,9.0,5.0,3.6109179126442243,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,308.0,14.0,22.0,5.68697535633982,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,14.0,308.0,0.045454545454545456,-5.68697535633982,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,181.0,94.0,1.925531914893617,4.477336814478207,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,94.0,181.0,0.5193370165745856,-4.477336814478207,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,71.0,51.0,1.392156862745098,3.044522437723423,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,51.0,71.0,0.7183098591549296,-3.044522437723423,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,92.0,23.0,4.0,4.248495242049359,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,23.0,92.0,0.25,-4.248495242049359,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,29.0,107.0,0.27102803738317754,-4.3694478524670215,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,107.0,29.0,3.689655172413793,4.3694478524670215,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,49.0,208.0,0.23557692307692307,-5.075173815233827,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,208.0,49.0,4.244897959183674,5.075173815233827,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,142.0,74.0,1.9189189189189189,4.23410650459726,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,74.0,142.0,0.5211267605633803,-4.23410650459726,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,4.0,199.0,0.020100502512562814,-5.278114659230517,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,199.0,4.0,49.75,5.278114659230517,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,7.0,64.0,0.109375,-4.060443010546419,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,64.0,7.0,9.142857142857142,4.060443010546419,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,50.0,75.0,0.6666666666666666,-3.258096538021482,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,75.0,50.0,1.5,3.258096538021482,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,133.0,46.0,2.891304347826087,4.477336814478207,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,46.0,133.0,0.3458646616541353,-4.477336814478207,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,123.0,96.0,1.28125,3.332204510175204,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,96.0,123.0,0.7804878048780488,-3.332204510175204,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,26.0,54.0,0.48148148148148145,-3.367295829986474,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,54.0,26.0,2.076923076923077,3.367295829986474,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,48.0,158.0,0.3037974683544304,-4.709530201312334,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,158.0,48.0,3.2916666666666665,4.709530201312334,1,outside100,0,0,0,1,0
Roland Garros,Grass,3.0,5,170.0,112.0,1.5178571428571428,4.07753744390572,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,112.0,170.0,0.6588235294117647,-4.07753744390572,0,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,119.0,12.0,9.916666666666666,4.68213122712422,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,12.0,119.0,0.10084033613445378,-4.68213122712422,0,top30,0,1,0,1,0
Roland Garros,Grass,3.0,5,16.0,63.0,0.25396825396825395,-3.871201010907891,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,63.0,16.0,3.9375,3.871201010907891,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,109.0,103.0,1.058252427184466,1.9459101490553132,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,103.0,109.0,0.944954128440367,-1.9459101490553132,0,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,164.0,56.0,2.9285714285714284,4.6913478822291435,1,outside100,0,1,0,1,0
Roland Garros,Grass,3.0,5,56.0,164.0,0.34146341463414637,-4.6913478822291435,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,18.0,76.0,0.23684210526315788,-4.07753744390572,0,top30,0,0,0,1,0
Roland Garros,Grass,3.0,5,76.0,18.0,4.222222222222222,4.07753744390572,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,32.0,53.0,0.6037735849056604,-3.091042453358316,0,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,53.0,32.0,1.65625,3.091042453358316,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,88.0,47.0,1.872340425531915,3.7376696182833684,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,47.0,88.0,0.5340909090909091,-3.7376696182833684,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,70.0,55.0,1.2727272727272727,2.772588722239781,1,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,55.0,70.0,0.7857142857142857,-2.772588722239781,0,top100,0,1,0,1,0
Roland Garros,Grass,3.0,5,2.0,68.0,0.029411764705882353,-4.204692619390966,0,top10,0,0,0,1,0
Roland Garros,Grass,3.0,5,68.0,2.0,34.0,4.204692619390966,1,top100,0,0,0,1,0
Roland Garros,Grass,3.0,5,1.0,84.0,0.011904761904761904,-4.430816798843313,0,top10,1,0,0,1,0
Roland Garros,Grass,3.0,5,84.0,1.0,84.0,4.430816798843313,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,28.0,77.0,0.36363636363636365,-3.912023005428146,0,top30,2,0,0,1,0
Roland Garros,Grass,3.0,5,77.0,28.0,2.75,3.912023005428146,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,21.0,116.0,0.1810344827586207,-4.564348191467836,0,top30,1,0,0,1,0
Roland Garros,Grass,3.0,5,116.0,21.0,5.523809523809524,4.564348191467836,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,38.0,17.0,2.235294117647059,3.091042453358316,1,top100,2,1,0,1,0
Roland Garros,Grass,3.0,5,17.0,38.0,0.4473684210526316,-3.091042453358316,0,top30,2,1,0,1,0
Roland Garros,Grass,3.0,5,10.0,117.0,0.08547008547008547,-4.68213122712422,0,top10,1,0,0,1,0
Roland Garros,Grass,3.0,5,117.0,10.0,11.7,4.68213122712422,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,24.0,102.0,0.23529411764705882,-4.3694478524670215,0,top30,1,0,0,1,0
Roland Garros,Grass,3.0,5,102.0,24.0,4.25,4.3694478524670215,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,34.0,44.0,0.7727272727272727,-2.3978952727983707,0,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,44.0,34.0,1.2941176470588236,2.3978952727983707,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,6.0,57.0,0.10526315789473684,-3.9512437185814275,0,top10,1,0,0,1,0
Roland Garros,Grass,3.0,5,57.0,6.0,9.5,3.9512437185814275,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,3.0,35.0,0.08571428571428572,-3.4965075614664802,0,top10,1,0,0,1,0
Roland Garros,Grass,3.0,5,35.0,3.0,11.666666666666666,3.4965075614664802,1,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,67.0,65.0,1.0307692307692307,1.0986122886681098,1,top100,1,1,0,1,0
Roland Garros,Grass,3.0,5,65.0,67.0,0.9701492537313433,-1.0986122886681098,0,top100,1,1,0,1,0
Roland Garros,Grass,3.0,5,37.0,19.0,1.9473684210526316,2.9444389791664403,1,top100,1,1,0,1,0
Roland Garros,Grass,3.0,5,19.0,37.0,0.5135135135135135,-2.9444389791664403,0,top30,2,1,0,1,0
Roland Garros,Grass,3.0,5,15.0,849.0,0.0176678445229682,-6.727431724850855,0,top30,1,0,0,1,0
Roland Garros,Grass,3.0,5,849.0,15.0,56.6,6.727431724850855,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,43.0,13.0,3.3076923076923075,3.4339872044851463,1,top100,2,1,0,1,0
Roland Garros,Grass,3.0,5,13.0,43.0,0.3023255813953488,-3.4339872044851463,0,top30,2,1,0,1,0
Roland Garros,Grass,3.0,5,73.0,528.0,0.13825757575757575,-6.1224928095143865,0,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,528.0,73.0,7.232876712328767,6.1224928095143865,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,60.0,36.0,1.6666666666666667,3.2188758248682006,1,top100,2,1,0,1,0
Roland Garros,Grass,3.0,5,36.0,60.0,0.6,-3.2188758248682006,0,top100,2,1,0,1,0
Roland Garros,Grass,3.0,5,5.0,40.0,0.125,-3.58351893845611,0,top10,2,0,0,1,0
Roland Garros,Grass,3.0,5,40.0,5.0,8.0,3.58351893845611,1,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,8.0,98.0,0.08163265306122448,-4.51085950651685,0,top10,1,0,0,1,0
Roland Garros,Grass,3.0,5,98.0,8.0,12.25,4.51085950651685,1,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,79.0,87.0,0.9080459770114943,-2.1972245773362196,0,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,87.0,79.0,1.1012658227848102,2.1972245773362196,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,85.0,233.0,0.3648068669527897,-5.003946305945459,0,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,233.0,85.0,2.7411764705882353,5.003946305945459,1,outside100,1,0,0,1,0
Roland Garros,Grass,3.0,5,59.0,9.0,6.555555555555555,3.9318256327243257,1,top100,1,1,0,1,0
Roland Garros,Grass,3.0,5,9.0,59.0,0.15254237288135594,-3.9318256327243257,0,top10,2,1,0,1,0
Roland Garros,Grass,3.0,5,308.0,181.0,1.701657458563536,4.852030263919617,1,outside100,2,1,0,1,0
Roland Garros,Grass,3.0,5,181.0,308.0,0.5876623376623377,-4.852030263919617,0,outside100,1,1,0,1,0
Roland Garros,Grass,3.0,5,92.0,71.0,1.295774647887324,3.091042453358316,1,top100,2,1,0,1,0
Roland Garros,Grass,3.0,5,71.0,92.0,0.7717391304347826,-3.091042453358316,0,top100,1,1,0,1,0
Roland Garros,Grass,3.0,5,29.0,49.0,0.5918367346938775,-3.044522437723423,0,top30,2,0,0,1,0
Roland Garros,Grass,3.0,5,49.0,29.0,1.6896551724137931,3.044522437723423,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,142.0,4.0,35.5,4.9344739331306915,1,outside100,1,1,0,1,0
Roland Garros,Grass,3.0,5,4.0,142.0,0.028169014084507043,-4.9344739331306915,0,top10,2,1,0,1,0
Roland Garros,Grass,3.0,5,7.0,50.0,0.14,-3.784189633918261,0,top10,1,0,0,1,0
Roland Garros,Grass,3.0,5,50.0,7.0,7.142857142857143,3.784189633918261,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,123.0,133.0,0.924812030075188,-2.3978952727983707,0,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,133.0,123.0,1.08130081300813,2.3978952727983707,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,26.0,48.0,0.5416666666666666,-3.1354942159291497,0,top30,2,0,0,1,0
Roland Garros,Grass,3.0,5,48.0,26.0,1.8461538461538463,3.1354942159291497,1,top100,1,0,0,1,0
Roland Garros,Grass,3.0,5,170.0,119.0,1.4285714285714286,3.9512437185814275,1,outside100,2,1,0,1,0
Roland Garros,Grass,3.0,5,119.0,170.0,0.7,-3.9512437185814275,0,outside100,2,1,0,1,0
Roland Garros,Grass,3.0,5,16.0,109.0,0.14678899082568808,-4.543294782270004,0,top30,1,0,0,1,0
Roland Garros,Grass,3.0,5,109.0,16.0,6.8125,4.543294782270004,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,18.0,164.0,0.10975609756097561,-4.990432586778736,0,top30,1,0,0,1,0
Roland Garros,Grass,3.0,5,164.0,18.0,9.11111111111111,4.990432586778736,1,outside100,2,0,0,1,0
Roland Garros,Grass,3.0,5,88.0,32.0,2.75,4.04305126783455,1,top100,1,1,0,1,0
Roland Garros,Grass,3.0,5,32.0,88.0,0.36363636363636365,-4.04305126783455,0,top100,2,1,0,1,0
Roland Garros,Grass,3.0,5,2.0,70.0,0.02857142857142857,-4.23410650459726,0,top10,1,0,0,1,0
Roland Garros,Grass,3.0,5,70.0,2.0,35.0,4.23410650459726,1,top100,2,0,0,1,0
Roland Garros,Grass,3.0,5,1.0,28.0,0.03571428571428571,-3.332204510175204,0,top10,2,0,0,1,0
Roland Garros,Grass,3.0,5,28.0,1.0,28.0,3.332204510175204,1,top30,4,0,0,1,0
Roland Garros,Grass,3.0,5,38.0,21.0,1.8095238095238095,2.8903717578961645,1,top100,3,1,0,1,0
Roland Garros,Grass,3.0,5,21.0,38.0,0.5526315789473685,-2.8903717578961645,0,top30,3,1,0,1,0
Roland Garros,Grass,3.0,5,24.0,10.0,2.4,2.70805020110221,1,top30,2,1,0,1,0
Roland Garros,Grass,3.0,5,10.0,24.0,0.4166666666666667,-2.70805020110221,0,top10,2,1,0,1,0
Roland Garros,Grass,3.0,5,6.0,34.0,0.17647058823529413,-3.367295829986474,0,top10,2,0,0,1,0
Roland Garros,Grass,3.0,5,34.0,6.0,5.666666666666667,3.367295829986474,1,top100,3,0,0,1,0
Roland Garros,Grass,3.0,5,3.0,67.0,0.04477611940298507,-4.174387269895637,0,top10,2,0,0,1,0
Roland Garros,Grass,3.0,5,67.0,3.0,22.333333333333332,4.174387269895637,1,top100,3,0,0,1,0
Roland Garros,Grass,3.0,5,37.0,15.0,2.466666666666667,3.1354942159291497,1,top100,2,1,0,1,0
Roland Garros,Grass,3.0,5,15.0,37.0,0.40540540540540543,-3.1354942159291497,0,top30,3,1,0,1,0
Roland Garros,Grass,3.0,5,43.0,73.0,0.589041095890411,-3.4339872044851463,0,top100,4,0,0,1,0
Roland Garros,Grass,3.0,5,73.0,43.0,1.697674418604651,3.4339872044851463,1,top100,3,0,0,1,0
Roland Garros,Grass,3.0,5,5.0,60.0,0.08333333333333333,-4.02535169073515,0,top10,4,0,0,1,0
Roland Garros,Grass,3.0,5,60.0,5.0,12.0,4.02535169073515,1,top100,4,0,0,1,0
Roland Garros,Grass,3.0,5,8.0,79.0,0.10126582278481013,-4.276666119016055,0,top10,2,0,0,1,0
Roland Garros,Grass,3.0,5,79.0,8.0,9.875,4.276666119016055,1,top100,3,0,0,1,0
Roland Garros,Grass,3.0,5,85.0,59.0,1.4406779661016949,3.295836866004329,1,top100,3,1,0,1,0
Roland Garros,Grass,3.0,5,59.0,85.0,0.6941176470588235,-3.295836866004329,0,top100,3,1,0,1,0
Roland Garros,Grass,3.0,5,92.0,308.0,0.2987012987012987,-5.37989735354046,0,top100,3,0,0,1,0
Roland Garros,Grass,3.0,5,308.0,92.0,3.347826086956522,5.37989735354046,1,outside100,4,0,0,1,0
Roland Garros,Grass,3.0,5,29.0,142.0,0.20422535211267606,-4.736198448394496,0,top30,3,0,0,1,0
Roland Garros,Grass,3.0,5,142.0,29.0,4.896551724137931,4.736198448394496,1,outside100,3,0,0,1,0
Roland Garros,Grass,3.0,5,7.0,123.0,0.056910569105691054,-4.762173934797756,0,top10,3,0,0,1,0
Roland Garros,Grass,3.0,5,123.0,7.0,17.571428571428573,4.762173934797756,1,outside100,4,0,0,1,0
Roland Garros,Grass,3.0,5,26.0,170.0,0.15294117647058825,-4.976733742420574,0,top30,3,0,0,1,0
Roland Garros,Grass,3.0,5,170.0,26.0,6.538461538461538,4.976733742420574,1,outside100,3,0,0,1,0
Roland Garros,Grass,3.0,5,18.0,16.0,1.125,1.0986122886681098,1,top30,2,1,0,1,0
Roland Garros,Grass,3.0,5,16.0,18.0,0.8888888888888888,-1.0986122886681098,0,top30,2,1,0,1,0
Roland Garros,Grass,3.0,5,2.0,88.0,0.022727272727272728,-4.465908118654584,0,top10,2,0,0,1,0
Roland Garros,Grass,3.0,5,88.0,2.0,44.0,4.465908118654584,1,top100,3,0,0,1,0
Roland Garros,Grass,3.0,5,1.0,38.0,0.02631578947368421,-3.6375861597263857,0,top10,4,0,0,1,0
Roland Garros,Grass,3.0,5,38.0,1.0,38.0,3.6375861597263857,1,top100,4,0,0,1,0
Roland Garros,Grass,3.0,5,6.0,24.0,0.25,-2.9444389791664403,0,top10,4,0,0,1,0
Roland Garros,Grass,3.0,5,24.0,6.0,4.0,2.9444389791664403,1,top30,3,0,0,1,0
Roland Garros,Grass,3.0,5,3.0,37.0,0.08108108108108109,-3.5553480614894135,0,top10,4,0,0,1,0
